holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
Veterans Day,284.42,0.0,0.0,40,Clouds,scattered clouds,2016-11-15 13:00:00,4730
Veterans Day,285.02,0.0,0.0,75,Clouds,broken clouds,2016-11-15 14:00:00,5003
Veterans Day,285.59,0.0,0.0,40,Clouds,scattered clouds,2016-11-15 15:00:00,5126
Veterans Day,285.29,0.0,0.0,40,Clouds,scattered clouds,2016-11-15 16:00:00,6443
Veterans Day,283.61,0.0,0.0,40,Clouds,scattered clouds,2016-11-15 17:00:00,6047
Veterans Day,282.59,0.0,0.0,1,Clear,sky is clear,2016-11-15 18:00:00,4224
Veterans Day,281.46,0.0,0.0,1,Clear,sky is clear,2016-11-15 19:00:00,2924
Veterans Day,279.95,0.0,0.0,1,Clear,sky is clear,2016-11-15 20:00:00,2635
Veterans Day,280.02,0.0,0.0,1,Mist,mist,2016-11-15 21:00:00,2929
Veterans Day,279.94,0.0,0.0,1,Clear,sky is clear,2016-11-15 22:00:00,3164
Veterans Day,278.28,0.0,0.0,1,Clear,sky is clear,2016-11-15 23:00:00,1038
Veterans Day,277.16,0.0,0.0,1,Mist,mist,2016-11-16 00:00:00,503
Veterans Day,275.97,0.0,0.0,1,Mist,mist,2016-11-16 01:00:00,338
Veterans Day,275.16,0.0,0.0,1,Mist,mist,2016-11-16 02:00:00,255
Veterans Day,275.16,0.0,0.0,1,Fog,fog,2016-11-16 02:00:00,255
Veterans Day,274.47,0.0,0.0,90,Mist,mist,2016-11-16 03:00:00,347
Veterans Day,274.47,0.0,0.0,90,Fog,fog,2016-11-16 03:00:00,347
Veterans Day,273.78,0.0,0.0,1,Fog,fog,2016-11-16 04:00:00,865
Veterans Day,273.78,0.0,0.0,1,Mist,mist,2016-11-16 04:00:00,865
Veterans Day,273.84,0.0,0.0,1,Mist,mist,2016-11-16 05:00:00,2792
Veterans Day,274.15,0.0,0.0,1,Mist,mist,2016-11-16 06:00:00,5695
Veterans Day,273.64,0.0,0.0,75,Mist,mist,2016-11-16 07:00:00,4543
Veterans Day,274.7,0.0,0.0,40,Mist,mist,2016-11-16 08:00:00,5584
Veterans Day,278.07,0.0,0.0,20,Clouds,few clouds,2016-11-16 09:00:00,5112
Veterans Day,281.68,0.0,0.0,20,Clouds,few clouds,2016-11-16 10:00:00,4235
Veterans Day,284.48,0.0,0.0,20,Clouds,few clouds,2016-11-16 11:00:00,4353
Veterans Day,286.22,0.0,0.0,20,Clouds,few clouds,2016-11-16 12:00:00,4549
Veterans Day,287.75,0.0,0.0,20,Clouds,few clouds,2016-11-16 13:00:00,4463
Veterans Day,288.68,0.0,0.0,20,Clouds,few clouds,2016-11-16 14:00:00,4590
Veterans Day,288.68,0.0,0.0,20,Clouds,few clouds,2016-11-16 15:00:00,5317
Veterans Day,287.71,0.0,0.0,40,Clouds,scattered clouds,2016-11-16 16:00:00,6312
Veterans Day,286.95,0.0,0.0,1,Clear,sky is clear,2016-11-16 17:00:00,5844
Veterans Day,285.47,0.0,0.0,1,Clear,sky is clear,2016-11-16 18:00:00,4159
Veterans Day,284.72,0.0,0.0,1,Clear,sky is clear,2016-11-16 19:00:00,3057
Veterans Day,283.95,0.0,0.0,1,Clear,sky is clear,2016-11-16 20:00:00,2641
Veterans Day,283.76,0.0,0.0,1,Clear,sky is clear,2016-11-16 21:00:00,2223
Veterans Day,283.34,0.0,0.0,1,Clear,sky is clear,2016-11-16 22:00:00,1430
Veterans Day,283.42,0.0,0.0,1,Clear,sky is clear,2016-11-16 23:00:00,890
Veterans Day,283.42,0.0,0.0,1,Clear,sky is clear,2016-11-17 00:00:00,475
Veterans Day,283.29,0.0,0.0,1,Clear,sky is clear,2016-11-17 01:00:00,309
Veterans Day,282.89,0.0,0.0,1,Clear,sky is clear,2016-11-17 02:00:00,258
Veterans Day,282.49,0.0,0.0,1,Clear,sky is clear,2016-11-17 03:00:00,344
Veterans Day,281.89,0.0,0.0,1,Clear,sky is clear,2016-11-17 04:00:00,839
Veterans Day,281.49,0.0,0.0,1,Clear,sky is clear,2016-11-17 05:00:00,2746
Veterans Day,280.81,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 06:00:00,5870
Veterans Day,280.41,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 07:00:00,5819
Veterans Day,280.75,0.0,0.0,75,Clouds,broken clouds,2016-11-17 08:00:00,5074
Veterans Day,281.81,0.0,0.0,75,Clouds,broken clouds,2016-11-17 09:00:00,5047
Veterans Day,283.21,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 10:00:00,4366
Veterans Day,284.34,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 11:00:00,4649
Veterans Day,285.61,0.0,0.0,75,Clouds,broken clouds,2016-11-17 12:00:00,4849
Veterans Day,286.22,0.0,0.0,1,Clear,sky is clear,2016-11-17 13:00:00,4802
Veterans Day,286.15,0.0,0.0,75,Clouds,broken clouds,2016-11-17 14:00:00,5041
Veterans Day,285.82,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 15:00:00,5705
Veterans Day,285.36,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 16:00:00,6432
Veterans Day,284.75,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 17:00:00,5953
Veterans Day,284.22,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 18:00:00,4380
Veterans Day,284.16,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 19:00:00,3151
Veterans Day,283.49,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 20:00:00,2722
Veterans Day,282.96,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 21:00:00,3199
Veterans Day,282.22,0.0,0.0,1,Clear,sky is clear,2016-11-17 22:00:00,3527
Veterans Day,281.96,0.0,0.0,1,Rain,light rain,2016-11-17 23:00:00,1267
Veterans Day,281.22,0.0,0.0,40,Rain,light rain,2016-11-18 00:00:00,683
Veterans Day,280.82,0.0,0.0,75,Rain,light rain,2016-11-18 01:00:00,389
Veterans Day,280.88,0.0,0.0,90,Rain,light rain,2016-11-18 02:00:00,346
Veterans Day,280.88,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-18 02:00:00,346
Veterans Day,280.95,0.0,0.0,90,Rain,light rain,2016-11-18 03:00:00,403
Veterans Day,280.69,0.0,0.0,90,Rain,light rain,2016-11-18 04:00:00,833
Veterans Day,280.69,0.0,0.0,90,Mist,mist,2016-11-18 04:00:00,833
Veterans Day,280.43,0.0,0.0,90,Rain,light rain,2016-11-18 05:00:00,2579
Veterans Day,280.43,0.0,0.0,90,Mist,mist,2016-11-18 05:00:00,2579
Veterans Day,280.43,0.0,0.0,90,Rain,light rain,2016-11-18 06:00:00,5506
Veterans Day,280.43,0.0,0.0,90,Drizzle,drizzle,2016-11-18 06:00:00,5506
Veterans Day,280.5,0.0,0.0,90,Rain,moderate rain,2016-11-18 07:00:00,5892
Veterans Day,280.5,0.0,0.0,90,Drizzle,drizzle,2016-11-18 07:00:00,5892
Veterans Day,280.56,0.0,0.0,90,Rain,light rain,2016-11-18 08:00:00,4954
Veterans Day,280.56,0.0,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,2016-11-18 08:00:00,4954
Veterans Day,280.35,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2016-11-18 09:00:00,4378
Veterans Day,280.35,0.0,0.0,90,Rain,heavy intensity rain,2016-11-18 09:00:00,4378
Veterans Day,280.35,0.0,0.0,90,Mist,mist,2016-11-18 09:00:00,4378
Veterans Day,279.83,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2016-11-18 10:00:00,4211
Veterans Day,279.83,0.0,0.0,90,Rain,heavy intensity rain,2016-11-18 10:00:00,4211
Veterans Day,279.83,0.0,0.0,90,Mist,mist,2016-11-18 10:00:00,4211
Veterans Day,279.03,0.0,0.0,90,Rain,heavy intensity rain,2016-11-18 11:00:00,4540
Veterans Day,279.03,0.0,0.0,90,Mist,mist,2016-11-18 11:00:00,4540
Veterans Day,279.03,0.0,0.0,90,Snow,snow,2016-11-18 11:00:00,4540
Veterans Day,277.16,0.0,0.0,90,Rain,light rain,2016-11-18 12:00:00,4658
Veterans Day,277.16,0.0,0.0,90,Snow,snow,2016-11-18 12:00:00,4658
Veterans Day,277.16,0.0,0.0,90,Drizzle,drizzle,2016-11-18 12:00:00,4658
Veterans Day,276.75,0.0,0.0,90,Rain,moderate rain,2016-11-18 13:00:00,4409
Veterans Day,276.75,0.0,0.0,90,Mist,mist,2016-11-18 13:00:00,4409
Veterans Day,276.75,0.0,0.0,90,Snow,snow,2016-11-18 13:00:00,4409
Veterans Day,275.09,0.0,0.0,90,Mist,mist,2016-11-18 14:00:00,4694
Veterans Day,275.09,0.0,0.0,90,Snow,snow,2016-11-18 14:00:00,4694
Veterans Day,275.09,0.0,0.0,90,Rain,light rain,2016-11-18 14:00:00,4694
Veterans Day,275.09,0.0,0.0,90,Fog,fog,2016-11-18 14:00:00,4694
Veterans Day,275.09,0.0,0.0,90,Drizzle,heavy intensity drizzle,2016-11-18 14:00:00,4694
Veterans Day,274.08,0.0,0.0,90,Snow,heavy snow,2016-11-18 15:00:00,4872
Veterans Day,274.08,0.0,0.0,90,Mist,mist,2016-11-18 15:00:00,4872
Veterans Day,274.08,0.0,0.0,90,Fog,fog,2016-11-18 15:00:00,4872
Veterans Day,274.08,0.0,0.0,90,Rain,light rain,2016-11-18 15:00:00,4872
Veterans Day,273.84,0.0,0.0,90,Snow,heavy snow,2016-11-18 16:00:00,5074
Veterans Day,273.84,0.0,0.0,90,Mist,mist,2016-11-18 16:00:00,5074
Veterans Day,273.84,0.0,0.0,90,Fog,fog,2016-11-18 16:00:00,5074
Veterans Day,273.62,0.0,0.0,90,Snow,heavy snow,2016-11-18 17:00:00,4328
Veterans Day,273.62,0.0,0.0,90,Fog,fog,2016-11-18 17:00:00,4328
Veterans Day,273.62,0.0,0.0,90,Mist,mist,2016-11-18 17:00:00,4328
Veterans Day,273.59,0.0,0.0,90,Snow,heavy snow,2016-11-18 18:00:00,3486
Veterans Day,273.59,0.0,0.0,90,Mist,mist,2016-11-18 18:00:00,3486
Veterans Day,273.58,0.0,0.0,90,Snow,light snow,2016-11-18 19:00:00,2524
Veterans Day,273.58,0.0,0.0,90,Mist,mist,2016-11-18 19:00:00,2524
Veterans Day,273.28,0.0,0.0,90,Snow,light snow,2016-11-18 20:00:00,2027
Veterans Day,273.28,0.0,0.0,90,Mist,mist,2016-11-18 20:00:00,2027
Veterans Day,273.47,0.0,0.0,90,Snow,light snow,2016-11-18 21:00:00,2160
Veterans Day,273.47,0.0,0.0,90,Mist,mist,2016-11-18 21:00:00,2160
Veterans Day,273.15,0.0,0.0,90,Snow,light snow,2016-11-18 22:00:00,2012
Veterans Day,273.02,0.0,0.0,40,Snow,light snow,2016-11-18 23:00:00,1356
Veterans Day,273.02,0.0,0.0,40,Haze,haze,2016-11-18 23:00:00,1356
Veterans Day,272.96,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 00:00:00,889
Veterans Day,272.58,0.0,0.0,90,Haze,haze,2016-11-19 01:00:00,642
Veterans Day,272.62,0.0,0.0,90,Haze,haze,2016-11-19 02:00:00,594
Veterans Day,272.71,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 03:00:00,505
Veterans Day,272.62,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 04:00:00,562
Veterans Day,272.28,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 05:00:00,910
Veterans Day,272.09,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 06:00:00,1442
Veterans Day,271.53,0.0,0.0,90,Snow,light snow,2016-11-19 07:00:00,2173
Veterans Day,271.49,0.0,0.0,40,Snow,light snow,2016-11-19 08:00:00,3112
Veterans Day,270.9,0.0,0.0,90,Snow,light snow,2016-11-19 09:00:00,3500
Veterans Day,271.15,0.0,0.0,1,Snow,light snow,2016-11-19 10:00:00,3831
Veterans Day,271.21,0.0,0.0,90,Snow,light snow,2016-11-19 11:00:00,4285
Veterans Day,271.48,0.0,0.0,1,Clear,sky is clear,2016-11-19 12:00:00,4389
Veterans Day,271.62,0.0,0.0,75,Snow,light snow,2016-11-19 13:00:00,4332
Veterans Day,271.75,0.0,0.0,75,Clouds,broken clouds,2016-11-19 14:00:00,4077
Veterans Day,271.78,0.0,0.0,75,Clouds,broken clouds,2016-11-19 15:00:00,4082
Veterans Day,271.4,0.0,0.0,75,Clouds,broken clouds,2016-11-19 16:00:00,3834
Veterans Day,270.75,0.0,0.0,40,Clouds,scattered clouds,2016-11-19 17:00:00,3810
Veterans Day,270.29,0.0,0.0,1,Clear,sky is clear,2016-11-19 18:00:00,3704
Veterans Day,269.78,0.0,0.0,1,Clear,sky is clear,2016-11-19 19:00:00,3088
Veterans Day,268.97,0.0,0.0,1,Clear,sky is clear,2016-11-19 20:00:00,2485
Veterans Day,268.28,0.0,0.0,1,Clear,sky is clear,2016-11-19 21:00:00,2795
Veterans Day,267.76,0.0,0.0,1,Clear,sky is clear,2016-11-19 22:00:00,4094
Veterans Day,267.16,0.0,0.0,1,Clear,sky is clear,2016-11-19 23:00:00,1913
Veterans Day,267.69,0.0,0.0,1,Clear,sky is clear,2016-11-20 00:00:00,889
Veterans Day,268.28,0.0,0.0,1,Clear,sky is clear,2016-11-20 01:00:00,642
Veterans Day,268.15,0.0,0.0,1,Clear,sky is clear,2016-11-20 02:00:00,594
Veterans Day,268.55,0.0,0.0,1,Clear,sky is clear,2016-11-20 03:00:00,505
Veterans Day,268.82,0.0,0.0,40,Clouds,scattered clouds,2016-11-20 04:00:00,562
Veterans Day,268.82,0.0,0.0,75,Clouds,broken clouds,2016-11-20 05:00:00,793
Veterans Day,268.72,0.0,0.0,1,Clear,sky is clear,2016-11-20 06:00:00,1193
Veterans Day,269.08,0.0,0.0,75,Clouds,broken clouds,2016-11-20 07:00:00,1743
Veterans Day,269.21,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 08:00:00,2089
Veterans Day,269.48,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 09:00:00,3053
Veterans Day,269.88,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 10:00:00,4215
Veterans Day,270.27,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 11:00:00,3706
Veterans Day,270.65,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 12:00:00,3709
Veterans Day,270.96,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 13:00:00,3488
Veterans Day,271.27,0.0,0.0,75,Clouds,broken clouds,2016-11-20 14:00:00,3532
Veterans Day,272.02,0.0,0.0,20,Clouds,few clouds,2016-11-20 15:00:00,3613
Veterans Day,271.79,0.0,0.0,20,Clouds,few clouds,2016-11-20 16:00:00,3946
Veterans Day,270.59,0.0,0.0,20,Clouds,few clouds,2016-11-20 17:00:00,3654
Veterans Day,270.22,0.0,0.0,1,Clear,sky is clear,2016-11-20 18:00:00,3114
Veterans Day,269.69,0.0,0.0,1,Clear,sky is clear,2016-11-20 19:00:00,2516
Veterans Day,269.15,0.0,0.0,1,Clear,sky is clear,2016-11-20 20:00:00,2070
Veterans Day,269.15,0.0,0.0,1,Clear,sky is clear,2016-11-20 21:00:00,1675
Veterans Day,269.09,0.0,0.0,1,Clear,sky is clear,2016-11-20 22:00:00,1299
Veterans Day,268.03,0.0,0.0,1,Clear,sky is clear,2016-11-20 23:00:00,956
Veterans Day,268.72,0.0,0.0,40,Clouds,scattered clouds,2016-11-21 00:00:00,539
Veterans Day,268.68,0.0,0.0,1,Clear,sky is clear,2016-11-21 01:00:00,354
Veterans Day,268.55,0.0,0.0,1,Clear,sky is clear,2016-11-21 02:00:00,256
Veterans Day,268.35,0.0,0.0,1,Clear,sky is clear,2016-11-21 03:00:00,302
Veterans Day,267.88,0.0,0.0,1,Clear,sky is clear,2016-11-21 04:00:00,786
Veterans Day,267.72,0.0,0.0,1,Clear,sky is clear,2016-11-21 05:00:00,2587
Veterans Day,267.58,0.0,0.0,1,Clear,sky is clear,2016-11-21 06:00:00,5485
Veterans Day,267.58,0.0,0.0,5,Clear,sky is clear,2016-11-21 07:00:00,6104
Veterans Day,267.42,0.0,0.0,1,Clear,sky is clear,2016-11-21 08:00:00,5277
Veterans Day,269.02,0.0,0.0,1,Clear,sky is clear,2016-11-21 09:00:00,4577
Veterans Day,270.9,0.0,0.0,1,Clear,sky is clear,2016-11-21 10:00:00,4269
Veterans Day,273.21,0.0,0.0,1,Clear,sky is clear,2016-11-21 11:00:00,4304
Veterans Day,274.34,0.0,0.0,1,Clear,sky is clear,2016-11-21 12:00:00,4331
Veterans Day,274.72,0.0,0.0,1,Clear,sky is clear,2016-11-21 13:00:00,4391
Veterans Day,276.02,0.0,0.0,40,Clouds,scattered clouds,2016-11-21 14:00:00,4776
Veterans Day,276.22,0.0,0.0,40,Clouds,scattered clouds,2016-11-21 15:00:00,5174
Veterans Day,275.89,0.0,0.0,1,Clear,sky is clear,2016-11-21 16:00:00,6292
Veterans Day,274.96,0.0,0.0,1,Clear,sky is clear,2016-11-21 17:00:00,5659
Veterans Day,274.3,0.0,0.0,1,Clear,sky is clear,2016-11-21 18:00:00,3937
Veterans Day,273.82,0.0,0.0,1,Clear,sky is clear,2016-11-21 19:00:00,2709
Veterans Day,273.69,0.0,0.0,1,Clear,sky is clear,2016-11-21 20:00:00,2205
Veterans Day,273.44,0.0,0.0,1,Clear,sky is clear,2016-11-21 21:00:00,1899
Veterans Day,273.22,0.0,0.0,1,Clear,sky is clear,2016-11-21 22:00:00,1297
Veterans Day,273.48,0.0,0.0,1,Clear,sky is clear,2016-11-21 23:00:00,866
Veterans Day,273.59,0.0,0.0,1,Clear,sky is clear,2016-11-22 00:00:00,460
Veterans Day,273.59,0.0,0.0,1,Clear,sky is clear,2016-11-22 01:00:00,325
Veterans Day,273.71,0.0,0.0,1,Clear,sky is clear,2016-11-22 02:00:00,256
Veterans Day,273.71,0.0,0.0,1,Clear,sky is clear,2016-11-22 03:00:00,340
Veterans Day,273.84,0.0,0.0,1,Clear,sky is clear,2016-11-22 04:00:00,815
Veterans Day,274.09,0.0,0.0,90,Clouds,overcast clouds,2016-11-22 05:00:00,2696
Veterans Day,274.34,0.0,0.0,90,Snow,light snow,2016-11-22 06:00:00,5654
Veterans Day,274.08,0.0,0.0,90,Rain,light rain,2016-11-22 07:00:00,5605
Veterans Day,273.9,0.0,0.0,90,Rain,moderate rain,2016-11-22 08:00:00,5034
Veterans Day,273.9,0.0,0.0,90,Snow,light snow,2016-11-22 08:00:00,5034
Veterans Day,273.81,0.0,0.0,90,Rain,light rain,2016-11-22 09:00:00,4607
Veterans Day,273.81,0.0,0.0,90,Snow,light snow,2016-11-22 09:00:00,4607
Veterans Day,273.81,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-22 09:00:00,4607
Veterans Day,274.15,0.0,0.0,90,Rain,light rain,2016-11-22 10:00:00,4070
Veterans Day,274.15,0.0,0.0,90,Snow,light snow,2016-11-22 10:00:00,4070
Veterans Day,274.15,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-22 10:00:00,4070
Veterans Day,274.21,0.0,0.0,90,Rain,light rain,2016-11-22 11:00:00,4317
Veterans Day,274.21,0.0,0.0,90,Snow,light snow,2016-11-22 11:00:00,4317
Veterans Day,274.21,0.0,0.0,90,Rain,light rain,2016-11-22 12:00:00,4593
Veterans Day,274.21,0.0,0.0,90,Snow,light snow,2016-11-22 12:00:00,4593
Veterans Day,274.4,0.0,0.0,90,Snow,light snow,2016-11-22 13:00:00,4459
Veterans Day,274.4,0.0,0.0,90,Rain,light rain,2016-11-22 13:00:00,4459
Veterans Day,274.4,0.0,0.0,90,Snow,light snow,2016-11-22 14:00:00,4556
Veterans Day,274.4,0.0,0.0,90,Rain,light rain,2016-11-22 14:00:00,4556
Veterans Day,274.28,0.0,0.0,90,Snow,snow,2016-11-22 15:00:00,4686
Veterans Day,274.28,0.0,0.0,90,Fog,fog,2016-11-22 15:00:00,4686
Veterans Day,274.28,0.0,0.0,90,Rain,light rain,2016-11-22 15:00:00,4686
Veterans Day,274.28,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-22 15:00:00,4686
Veterans Day,274.15,0.0,0.0,90,Rain,moderate rain,2016-11-22 16:00:00,5266
Veterans Day,274.15,0.0,0.0,90,Snow,light snow,2016-11-22 16:00:00,5266
Veterans Day,274.15,0.0,0.0,90,Mist,mist,2016-11-22 16:00:00,5266
Veterans Day,274.15,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-22 16:00:00,5266
Veterans Day,274.15,0.0,0.0,90,Rain,freezing rain,2016-11-22 17:00:00,4762
Veterans Day,274.15,0.0,0.0,90,Snow,light snow,2016-11-22 17:00:00,4762
Veterans Day,274.22,0.0,0.0,90,Rain,moderate rain,2016-11-22 18:00:00,3189
Veterans Day,274.22,0.0,0.0,90,Snow,light snow,2016-11-22 18:00:00,3189
Veterans Day,274.22,0.0,0.0,90,Snow,light snow,2016-11-22 19:00:00,2289
Veterans Day,274.22,0.0,0.0,90,Mist,mist,2016-11-22 19:00:00,2289
Veterans Day,274.22,0.0,0.0,90,Rain,moderate rain,2016-11-22 19:00:00,2289
Veterans Day,274.02,0.0,0.0,90,Mist,mist,2016-11-22 20:00:00,2010
Veterans Day,274.02,0.0,0.0,90,Rain,moderate rain,2016-11-22 20:00:00,2010
Veterans Day,274.02,0.0,0.0,90,Drizzle,shower drizzle,2016-11-22 20:00:00,2010
Veterans Day,274.02,0.0,0.0,90,Snow,light snow,2016-11-22 20:00:00,2010
Veterans Day,273.88,0.0,0.0,90,Snow,light snow,2016-11-22 21:00:00,1815
Veterans Day,273.88,0.0,0.0,90,Rain,light rain,2016-11-22 21:00:00,1815
Veterans Day,273.88,0.0,0.0,90,Mist,mist,2016-11-22 21:00:00,1815
Veterans Day,273.95,0.0,0.0,90,Snow,light snow,2016-11-22 22:00:00,1232
Veterans Day,273.95,0.0,0.0,90,Mist,mist,2016-11-22 22:00:00,1232
Veterans Day,273.95,0.0,0.0,90,Snow,snow,2016-11-22 23:00:00,903
Veterans Day,273.95,0.0,0.0,90,Mist,mist,2016-11-22 23:00:00,903
Veterans Day,273.95,0.0,0.0,90,Fog,fog,2016-11-22 23:00:00,903
Veterans Day,273.95,0.0,0.0,90,Rain,moderate rain,2016-11-22 23:00:00,903
Veterans Day,273.95,0.0,0.0,90,Snow,snow,2016-11-23 00:00:00,490
Veterans Day,273.95,0.0,0.0,90,Mist,mist,2016-11-23 00:00:00,490
Veterans Day,274.02,0.0,0.0,90,Snow,snow,2016-11-23 01:00:00,321
Veterans Day,274.02,0.0,0.0,90,Mist,mist,2016-11-23 01:00:00,321
Veterans Day,274.08,0.0,0.0,90,Snow,snow,2016-11-23 02:00:00,257
Veterans Day,274.08,0.0,0.0,90,Mist,mist,2016-11-23 02:00:00,257
Veterans Day,274.08,0.0,0.0,90,Rain,light rain,2016-11-23 02:00:00,257
Veterans Day,273.95,0.0,0.0,90,Snow,light snow,2016-11-23 03:00:00,378
Veterans Day,273.95,0.0,0.0,90,Mist,mist,2016-11-23 03:00:00,378
Veterans Day,273.95,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-23 03:00:00,378
Veterans Day,273.95,0.0,0.0,90,Rain,light rain,2016-11-23 03:00:00,378
Veterans Day,274.02,0.0,0.0,90,Mist,mist,2016-11-23 04:00:00,867
Veterans Day,274.02,0.0,0.0,90,Snow,snow,2016-11-23 04:00:00,867
Veterans Day,274.02,0.0,0.0,90,Rain,light rain,2016-11-23 04:00:00,867
Veterans Day,273.88,0.0,0.0,90,Mist,mist,2016-11-23 05:00:00,2584
Veterans Day,273.88,0.0,0.0,90,Snow,light snow,2016-11-23 05:00:00,2584
Veterans Day,273.88,0.0,0.0,90,Rain,light rain,2016-11-23 05:00:00,2584
Veterans Day,273.95,0.0,0.0,90,Mist,mist,2016-11-23 06:00:00,4787
Veterans Day,273.95,0.0,0.0,90,Snow,light snow,2016-11-23 06:00:00,4787
Veterans Day,273.95,0.0,0.0,90,Drizzle,drizzle,2016-11-23 06:00:00,4787
Veterans Day,273.95,0.0,0.0,90,Mist,mist,2016-11-23 07:00:00,4724
Veterans Day,273.95,0.0,0.0,90,Snow,snow,2016-11-23 07:00:00,4724
Veterans Day,273.95,0.0,0.0,90,Rain,moderate rain,2016-11-23 07:00:00,4724
Veterans Day,273.95,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-23 07:00:00,4724
Veterans Day,274.15,0.0,0.0,90,Mist,mist,2016-11-23 08:00:00,4219
Veterans Day,274.15,0.0,0.0,90,Snow,light snow,2016-11-23 08:00:00,4219
Veterans Day,274.15,0.0,0.0,90,Drizzle,drizzle,2016-11-23 08:00:00,4219
Veterans Day,274.15,0.0,0.0,90,Mist,mist,2016-11-23 09:00:00,4056
Veterans Day,274.15,0.0,0.0,90,Snow,light snow,2016-11-23 09:00:00,4056
Veterans Day,274.15,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-23 09:00:00,4056
Veterans Day,274.09,0.0,0.0,90,Mist,mist,2016-11-23 10:00:00,3901
Veterans Day,274.09,0.0,0.0,90,Snow,light snow,2016-11-23 10:00:00,3901
Veterans Day,274.15,0.0,0.0,90,Snow,snow,2016-11-23 11:00:00,4262
Veterans Day,274.15,0.0,0.0,90,Mist,mist,2016-11-23 11:00:00,4262
Veterans Day,274.15,0.0,0.0,90,Rain,light rain,2016-11-23 11:00:00,4262
Veterans Day,274.52,0.0,0.0,90,Mist,mist,2016-11-23 12:00:00,4562
Veterans Day,274.52,0.0,0.0,90,Snow,light snow,2016-11-23 12:00:00,4562
Veterans Day,274.52,0.0,0.0,90,Rain,light rain,2016-11-23 12:00:00,4562
Veterans Day,274.52,0.0,0.0,90,Drizzle,light intensity drizzle,2016-11-23 12:00:00,4562
Veterans Day,274.59,0.0,0.0,90,Mist,mist,2016-11-23 13:00:00,4613
Veterans Day,274.9,0.0,0.0,90,Mist,mist,2016-11-23 14:00:00,5065
Veterans Day,274.9,0.0,0.0,90,Rain,light rain,2016-11-23 14:00:00,5065
Veterans Day,274.82,0.0,0.0,90,Mist,mist,2016-11-23 15:00:00,5279
Veterans Day,274.84,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 16:00:00,5225
Veterans Day,274.78,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 17:00:00,4381
Veterans Day,274.78,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 18:00:00,3575
Veterans Day,274.71,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 19:00:00,2730
Veterans Day,274.71,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 20:00:00,3305
Veterans Day,274.48,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 21:00:00,3155
Veterans Day,274.55,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 22:00:00,1918
Veterans Day,274.34,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 23:00:00,1331
Thanksgiving Day,274.34,0.0,0.0,75,Mist,mist,2016-11-24 00:00:00,763
Thanksgiving Day,274.27,0.0,0.0,90,Mist,mist,2016-11-24 01:00:00,500
Thanksgiving Day,274.21,0.0,0.0,90,Mist,mist,2016-11-24 02:00:00,356
Thanksgiving Day,274.21,0.0,0.0,90,Mist,mist,2016-11-24 03:00:00,262
Thanksgiving Day,274.15,0.0,0.0,90,Mist,mist,2016-11-24 04:00:00,316
Thanksgiving Day,274.09,0.0,0.0,90,Mist,mist,2016-11-24 05:00:00,478
Thanksgiving Day,274.24,0.0,0.0,90,Mist,mist,2016-11-24 08:00:00,1452
Thanksgiving Day,274.02,0.0,0.0,90,Mist,mist,2016-11-24 09:00:00,1818
